L. Messi,30,Argentina,93,FC Barcelona,€105M,€565K
Claudio Mouria,25,Brazil,64,Coritiba Foot Ball Club,€500K,€6K
F. Milo,25,Argentina,64,Arsenal de Sarandí,€475K,€3K
Y. Angulo,30,Colombia,64,Independiente Medellín,€425K,€1K
I. Rivero,25,Uruguay,64,Defensa y Justicia,€475K,€4K
L. Mancinelli,27,Argentina,64,Bahía Blanca,€475K,€3K
O. Albornoz,21,Colombia,64,Deportes Tolima,€675K,€1K
Joaninho Chagas,29,Brazil,64,Avaí Futebol Clube,€450K,€5K
Éder Lima,31,Brazil,64,Ventforet Kofu,€300K,€2K
J. Menéndez,23,Argentina,64,Talleres de Cordoba,€625K,€4K
Mairdel Sampaio,29,Brazil,64,Associação Atlética Ponte Preta,€450K,€5K
J. Arias,24,Uruguay,64,Talleres de Cordoba,€625K,€4K
Túlio Changas,25,Brazil,64,Associação Chapecoense de Futebol,€400K,€4K
K. Rendón,24,Colombia,64,Patriotas Boyacá FC,€625K,€1K
D. Albil,37,Argentina,64,Independiente,€30K,€3K
E. Rolón,22,Argentina,64,Málaga CF,€775K,€5K
R. Moreira,20,Argentina,64,Independiente,€775K,€4K
C. Peralta,27,Colombia,64,La Equidad,€475K,€1K
N. Breitenbruch,21,Argentina,64,Independiente,€600K,€4K
N. Messiniti,21,Argentina,64,San Martín de San Juan,€700K,€5K
N. Paz,25,Argentina,64,Newell's Old Boys,€475K,€4K
F. Callejo,24,Argentina,64,Colon de Santa Fe,€550K,€3K
N. Tripichio,21,Argentina,64,Vélez Sarsfield,€625K,€3K
Douglas Tanque,23,Brazil,64,Albirex Niigata,€625K,€2K
L. Godoy,22,Argentina,64,Talleres de Cordoba,€625K,€3K
D. Murillo,23,Colombia,64,CPD Junior Barranquilla,€525K,€1K
D. Blanco,22,Argentina,64,Independiente,€725K,€5K
L. Navarro,25,Argentina,64,San Lorenzo de Almagro,€550K,€6K
D. Riolfo,27,Uruguay,64,Necaxa,€475K,€4K
J. Chancellor,25,Venezuela,64,,€0,€0.00
Romário,31,Brazil,64,Kalmar FF,€375K,€2K
D. Schmidt,24,Argentina,64,San Martín de San Juan,€500K,€2K
Paulao,27,Brazil,64,Al Batin,€425K,€4K
L. Sosa,23,Argentina,64,Club Atlético Patronato,€525K,€3K
Charles de Breito,25,Brazil,64,Atlético Clube Goianiense,€400K,€4K
A. Hinestroza,28,Colombia,64,Jaguares Fútbol Club,€375K,€1K
H. Silva,25,Argentina,64,Defensa y Justicia,€500K,€4K
E. Serje,21,Colombia,64,CPD Junior Barranquilla,€600K,€1K
M. Covea,23,Venezuela,64,Bahía Blanca,€600K,€3K
D. Parra,25,Colombia,64,Patriotas Boyacá FC,€500K,€1K
L. Olivera,18,Argentina,64,San Martín de San Juan,€825K,€3K
Adão Renteira,25,Brazil,64,Vitória,€500K,€4K
M. De Iriondo,24,Argentina,64,Unión de Santa Fe,€500K,€3K
G. Bojanich,32,Argentina,64,Club Atlético Tigre,€260K,€4K
J. Lescano,24,Argentina,64,FC Anzhi Makhachkala,€600K,€6K
F. Carballo,20,Uruguay,64,Sevilla Atlético,€700K,€2K
Erick,19,Brazil,64,SC Braga,€775K,€2K
Adrián Rocheira,33,Brazil,64,Vitória,€180K,€4K
Wellington,24,Brazil,64,Portimonense SC,€600K,€3K
Vagnão Junior,25,Brazil,64,Atlético Clube Goianiense,€500K,€4K
B. Cáceres,28,Paraguay,64,Club Atlético Patronato,€400K,€3K
F. Fydriszewski,24,Argentina,64,CD Lugo,€650K,€5K
Deleu,33,Brazil,64,Cracovia,€170K,€2K
Iuliano Alfaro,29,Brazil,64,Atlético Clube Goianiense,€450K,€5K
Gustavo Hebling,21,Brazil,64,Portimonense SC,€700K,€2K
J. Bava,35,Uruguay,64,Chicago Fire Soccer Club,€110K,€1K
R. Quiñonez,25,Bolivia,64,,€0,€0.00
M. Quiroga,31,Argentina,64,Club Atlético Patronato,€400K,€4K
D. Chica,36,Colombia,64,Corporación Club Deportivo Tuluá,€60K,€1K
M. Biskupović,28,Chile,64,Kalmar FF,€400K,€2K
S. Córdova,19,Venezuela,64,FC Augsburg,€850K,€5K
Juli Morrinhos,29,Brazil,64,Botafogo de Futebol e Regatas,€450K,€6K
J. Sánchez Sotelo,29,Argentina,64,Temperley,€450K,€4K
S. D'Angelo,28,Argentina,64,Newell's Old Boys,€375K,€4K
H. Abranchezo,25,Chile,64,Curicó Unido,€500K,€2K
N. Salazar,29,Colombia,64,Tigres FC,€350K,€1K
M. Lugo,27,Paraguay,64,Temperley,€475K,€3K
O. Allarcón,25,Chile,64,CD Palestino,€500K,€2K
L. Montoya,22,Argentina,64,Chacarita Juniors,€600K,€5K
PC,23,Brazil,64,Orlando City Soccer Club,€575K,€2K
G. Molinero,29,Chile,64,San Luis de Quillota,€450K,€2K
L. Vigouroux,23,Chile,64,Swindon Town,€500K,€3K
S. Romero,28,Colombia,64,Atlético Bucaramanga,€475K,€1K
W. Vendil,33,Chile,64,Curicó Unido,€230K,€1K
M. Rivero,27,Argentina,64,Club Atlético Patronato,€425K,€3K
L. Suárez,22,Argentina,64,Defensa y Justicia,€600K,€3K
R. Acosta,26,Uruguay,64,Tiburones Rojos de Veracruz,€525K,€3K
J. Brunetta,20,Argentina,64,Belgrano de Córdoba,€875K,€3K
F. Brandero,25,Chile,64,CD Palestino,€400K,€1K
L. Manzaños,29,Chile,64,San Luis de Quillota,€350K,€1K
J. Palacios,23,Colombia,64,Atlético Bucaramanga,€600K,€1K
Weslley,25,Brazil,64,Incheon United FC,€575K,€2K
F. Anselmo,23,Argentina,64,Argentinos Juniors,€650K,€4K
Fabrício Baiano,25,Brazil,64,CS Marítimo,€500K,€3K
M. Ortega,26,Colombia,64,CD Once Caldas Manizales,€550K,€1K
A. Sintena,25,Chile,64,Club de Deportes Temuco,€500K,€1K
Murilo Freitas,21,Brazil,64,Tondela,€725K,€2K
M. López,20,Colombia,64,Envigado FC,€775K,€1K
P. Guiñazú,38,Argentina,64,Talleres de Cordoba,€60K,€3K
M. Motturru,29,Chile,64,CD Antofagasta,€450K,€2K
O. Fula,29,Colombia,64,Envigado FC,€350K,€1K
Pedro Henrique,24,Brazil,64,Chamois Niortais FC,€650K,€2K
B. Magañez,29,Chile,64,CD Palestino,€450K,€2K
L. Tipton,24,Colombia,64,CD America de Cali,€450K,€1K
G. Togni,19,Argentina,64,Independiente,€975K,€3K
M. Pollachi,22,Argentina,64,Newell's Old Boys,€625K,€4K
H. Isaza,21,Colombia,64,Club León,€875K,€7K
A. Pavecillo,25,Chile,64,Curicó Unido,€400K,€1K
D. Ferdiz,33,Chile,64,CD Palestino,€180K,€2K
L. Chacana,24,Argentina,64,Club Atlético Tigre,€625K,€4K
D. Vega,36,Argentina,64,Bahía Blanca,€140K,€2K
Leonardo,24,Brazil,64,Portimonense SC,€450K,€2K
H. Canchimbo,26,Colombia,64,Deportivo Pasto,€425K,€1K
C. Mancilla,24,Colombia,64,La Equidad,€525K,€1K
W. Cartagena,22,Peru,64,,€0,€0.00
F. Rosso,30,Argentina,64,Chacarita Juniors,€325K,€3K
J. Kaprof,22,Argentina,64,Defensa y Justicia,€675K,€5K
G. Reniero,22,Argentina,64,San Lorenzo de Almagro,€725K,€6K
Caio,26,Brazil,64,CD Feirense,€375K,€2K
L. Rolón,22,Argentina,64,Arsenal de Sarandí,€725K,€3K
J. Hernández,18,Colombia,64,SD Huesca,€825K,€9K
E. García,24,Paraguay,64,Belgrano de Córdoba,€625K,€4K
M. Vázquez,24,Argentina,64,Deportes Tolima,€625K,€1K
J. Candía,21,Bolivia,64,,€0,€0.00
Jhonnattann,27,Brazil,64,Al Batin,€475K,€4K
G. Di Renzo,21,Argentina,64,Club Atlético Patronato,€700K,€3K
L. Maciel,21,Argentina,64,Club Atlético Lanús,€575K,€4K
B. Añor,29,Venezuela,64,Minnesota Thunder,€450K,€3K
M. Noble,20,Argentina,64,Gimnasia y Esgrima La Plata,€775K,€4K
G. Fuengos,29,Chile,64,Audax Italiano,€450K,€2K
F. García,33,Colombia,64,Deportivo Pasto,€180K,€1K
L. Márquez,28,Argentina,64,Club Atlético Patronato,€350K,€3K
J. Rivas,24,Argentina,64,Unión de Santa Fe,€600K,€4K
L. Sierra,29,Colombia,64,Deportivo Pasto,€350K,€1K
Nelson Freitosa,33,Brazil,64,Associação Chapecoense de Futebol,€230K,€4K
A. Sandona,24,Argentina,64,Club Atlético Patronato,€525K,€3K
M. Guzmán,32,Argentina,64,Club Atlético Patronato,€350K,€3K
E. Strahman,28,Argentina,63,Bahía Blanca,€375K,€3K
J. Devecchi,21,Argentina,63,San Lorenzo de Almagro,€450K,€2K
G. Méndez,22,Uruguay,63,Unión de Santa Fe,€575K,€2K
Janeiro Mutto,29,Brazil,63,Associação Chapecoense de Futebol,€280K,€3K
E. Flores,23,Peru,63,Aalborg BK,€550K,€3K
A. Torralvo,23,Colombia,63,La Equidad,€600K,€1K
D. Sappa,22,Argentina,63,Estudiantes de La Plata,€425K,€2K
E. Atuesta,20,Colombia,63,Independiente Medellín,€725K,€1K
W. Riveros,24,Paraguay,63,Temperley,€450K,€2K
A. Sporle,21,Argentina,63,Banfield,€500K,€2K
Marcel,24,Brazil,63,Portimonense SC,€425K,€1K
E. Redoga,25,Chile,63,San Luis de Quillota,€260K,€1K
B. Rovira,20,Colombia,63,Atlético Bucaramanga,€725K,€1K
Y. Asprilla,24,Colombia,63,Alianza Petrolera,€475K,€1K
M. González,27,Uruguay,63,Atlético Bucaramanga,€350K,€1K
M. Merentiel,21,Uruguay,63,Lorca Deportiva CF,€575K,€2K
Roneiro Chissano,25,Brazil,63,Avaí Futebol Clube,€400K,€3K
Dener,25,Brazil,63,Portimonense SC,€450K,€2K
A. Santerilone,33,Chile,63,San Luis de Quillota,€140K,€1K
Carlos Travisso,33,Brazil,63,Atlético Clube Goianiense,€190K,€2K
J. Marimón,18,Colombia,63,CD Once Caldas Manizales,€675K,€1K
F. Alvarenga,21,Argentina,63,Vélez Sarsfield,€550K,€2K
M. Sánchez,20,Argentina,63,Club Atlético Lanús,€800K,€2K
A. Calello,30,Argentina,63,Club Atlético Huracán,€350K,€3K
B. Miranda,19,Bolivia,63,D.C. United,€800K,€1K
Josi Mouraldo,25,Brazil,63,Vitória,€400K,€3K
C. Romero,19,Argentina,63,Belgrano de Córdoba,€725K,€1K
Júnior Negão,30,Brazil,63,Daegu FC,€350K,€1K
Edardynho Neto,25,Brazil,63,Atlético Clube Goianiense,€325K,€2K
R. Martínez,26,Argentina,63,Godoy Cruz,€325K,€2K
Bruno Silva,24,Brazil,63,Moreirense FC,€400K,€1K
J. Sandoval,31,Uruguay,63,Argentinos Juniors,€240K,€2K
N. González,19,Argentina,63,Argentinos Juniors,€650K,€2K
A. Mosquera,25,Colombia,63,Deportivo Pasto,€350K,€1K
J. Mosquera,27,Colombia,63,Atletico Nacional Medellin,€375K,€1K
L. Martínez,34,Colombia,63,CD America de Cali,€150K,€1K
H. Mancilla,25,Colombia,63,Tigres FC,€425K,€1K
N. De la Cruz,20,Uruguay,63,River Plate,€700K,€3K
J. Ramos,24,Colombia,63,Atlético Huila,€500K,€1K
M. Romero,18,Argentina,63,Vélez Sarsfield,€775K,€2K
J. Muñoz,32,Colombia,63,Tigres FC,€290K,€1K
A. Arboleda,30,Colombia,63,Jaguares Fútbol Club,€270K,€1K
E. Caicedo,22,Colombia,63,Asociacion Deportivo Cali,€575K,€1K
A. Hernández,31,Uruguay,63,Atlético Huila,€325K,€1K
M. Minetti,28,Argentina,63,Club Atlético Patronato,€300K,€2K
M. Aguirre,33,Argentina,63,Deportivo Pasto,€220K,€1K
J. Pretel,22,Colombia,63,Patriotas Boyacá FC,€425K,€1K
J. Campo,24,Colombia,63,Corporación Club Deportivo Tuluá,€425K,€1K
B. Fernández,25,Colombia,63,Corporación Club Deportivo Tuluá,€500K,€1K
P. Candelias,25,Chile,63,Santiago Wanderers,€400K,€1K
A. Adencibia,25,Chile,63,CD Palestino,€325K,€1K
E. Palacios,18,Argentina,63,River Plate,€750K,€2K
Maicon Sampinho,25,Brazil,63,Avaí Futebol Clube,€400K,€4K
D. González,26,Argentina,63,Defensa y Justicia,€425K,€3K
O. Garcia,24,Colombia,63,CD America de Cali,€525K,€1K
M. Pinto,23,Argentina,63,Temperley,€425K,€2K
N. Varela,26,Uruguay,63,Wisła Płock,€425K,€2K
B. Blasi,21,Argentina,63,Unión de Santa Fe,€525K,€2K
G. Escobar,20,Argentina,63,Temperley,€625K,€2K
C. Rivera,21,Colombia,63,Asociacion Deportivo Cali,€500K,€1K
A. Empereur,23,Brazil,63,Foggia,€425K,€1K
S. Almirón,31,Argentina,63,Atlético Huila,€325K,€1K
M. Quiroga,27,Argentina,63,Argentinos Juniors,€425K,€3K
N. Molina Lucero,19,Argentina,63,Boca Juniors,€550K,€2K
G. Rojas,20,Argentina,63,San Lorenzo de Almagro,€725K,€3K
Fabiem Jardim,33,Brazil,63,Associação Chapecoense de Futebol,€220K,€3K
R. Alfani,21,Argentina,63,Rosario Central,€500K,€2K
L. Gómez,21,Argentina,63,Banfield,€625K,€2K
G. Del Castillo,20,Argentina,63,Arsenal de Sarandí,€675K,€3K
J. Lloreda,22,Colombia,63,Deportes Tolima,€550K,€1K
L. Rodríguez,23,Argentina,63,Tiburones Rojos de Veracruz,€450K,€1K
J. Aylagas,21,Argentina,63,Colon de Santa Fe,€400K,€1K
Felipe Soldivia,29,Brazil,63,Vitória,€350K,€3K
D. Vaca,39,Bolivia,63,,€0,€0.00
M. Rentador,25,Chile,63,CD Palestino,€400K,€1K
J. Narváez,22,Colombia,63,Real Betis Balompié,€575K,€4K
S. Echeverría,27,Argentina,63,Independiente Medellín,€350K,€1K
C. Paredes,19,Paraguay,63,Club América,€775K,€5K
Barbosa,18,Brazil,63,Ferrara (SPAL),€775K,€2K
J. Segura,20,Colombia,63,Real Valladolid,€725K,€6K
A. Engaña,33,Chile,63,Club de Deportes Temuco,€190K,€1K
J. Flores,23,Bolivia,63,,€0,€0.00
Bruno Ramires,23,Brazil,63,Moreirense FC,€475K,€1K
A. Romero,21,Venezuela,63,Crotone,€625K,€2K
R. Castro,27,Bolivia,63,,€0,€0.00
R. Moraganoz,29,Chile,63,Curicó Unido,€280K,€1K
R. Quijada,28,Venezuela,63,,€0,€0.00
J. Guillermo,27,Colombia,63,CD Once Caldas Manizales,€350K,€1K
J. Martínez,30,Colombia,63,CD America de Cali,€270K,€1K
E. Umeres,21,Argentina,63,Estudiantes de La Plata,€575K,€3K
J. Fleita,22,Argentina,63,Unión de Santa Fe,€400K,€2K
Alminho Boas,25,Brazil,63,Vitória,€260K,€2K
Raphael Rossi,26,Brazil,63,Boavista FC,€350K,€2K
V. Ermazabales,25,Chile,63,Curicó Unido,€400K,€1K
Dráusio,25,Brazil,63,CS Marítimo,€400K,€2K
I. Arboleda,21,Colombia,63,Banfield,€450K,€2K
Y. Quiñones,28,Colombia,63,Envigado FC,€325K,€1K
Ruan Renato,23,Brazil,63,FK Austria Wien,€425K,€3K
Danisco Fachini,33,Brazil,63,Atlético Clube Goianiense,€140K,€3K
N. Danns,34,Guyana,63,Bury,€180K,€2K
C. Ramírez,29,Colombia,63,Atlético Huila,€325K,€1K
M. Fornari,22,Argentina,63,Bahía Blanca,€550K,€2K
L. Abram,21,Peru,63,,€0,€0.00
F. Colela,22,Argentina,63,Banfield,€575K,€3K
J. Cádiz,21,Venezuela,63,Moreirense FC,€550K,€1K
B. Romero,26,Argentina,63,Argentinos Juniors,€450K,€3K
A. Barbaro,25,Argentina,63,FC SKA-Energiya Khabarovsk,€475K,€4K
D. Wayar,23,Bolivia,63,,€0,€0.00
J. Marchioni,24,Argentina,63,Club Atlético Patronato,€500K,€3K
G. Lanfuente,29,Chile,63,CD Huachipato,€350K,€2K
L. Vega,21,Argentina,63,San Martín de San Juan,€625K,€2K
C. Quintana,29,Argentina,63,Talleres de Cordoba,€290K,€3K
L. Algozino,21,Argentina,63,Unión de Santa Fe,€575K,€2K
L. García,19,Colombia,63,Rayo Vallecano,€425K,€1K
N. Loyola,22,Peru,63,,€0,€0.00
A. Santamaria,25,Peru,63,,€0,€0.00
C. Mosquera,26,Colombia,63,Patriotas Boyacá FC,€425K,€1K
F. Baeda,33,Chile,63,San Luis de Quillota,€220K,€1K
L. Justiniano,24,Bolivia,63,,€0,€0.00
D. Barreto,24,Paraguay,63,Alianza Petrolera,€475K,€1K
G. Martinez,27,Colombia,63,Corporación Club Deportivo Tuluá,€350K,€1K
J. Colina,30,Venezuela,63,,€0,€0.00
G. Gutiérrez,27,Colombia,63,CPD Junior Barranquilla,€350K,€1K
J. Valencia,22,Ecuador,63,Piast Gliwice,€525K,€2K
A. Gagliardi,27,Argentina,63,Chacarita Juniors,€375K,€3K
F. Coniglio,25,Argentina,63,Club Atlético Huracán,€500K,€3K
L. Díaz,25,Argentina,63,Tiburones Rojos de Veracruz,€475K,€2K
C. Coimbra,28,Bolivia,63,,€0,€0.00
K. Osorio,23,Colombia,63,Deportivo Pasto,€500K,€1K
Matheus,25,Brazil,63,Royal Antwerp FC,€400K,€2K
O. Duarte,21,Colombia,63,Atlético Huila,€575K,€1K
M. Borgnino,19,Argentina,63,Estudiantes de La Plata,€800K,€2K
L. Corti,36,Argentina,63,San Martín de San Juan,€50K,€1K
A. Sosa,17,Argentina,62,Banfield,€350K,€2K
M. Torres,21,Colombia,62,Atlético Bucaramanga,€475K,€1K
J. Ramírez,19,Colombia,62,Deportivo Pasto,€650K,€1K
Hendrio,23,Brazil,62,FC Paços de Ferreira,€425K,€2K
L. Gutiérrez,19,Bolivia,62,,€0,€0.00
R. Costería,33,Chile,62,Curicó Unido,€150K,€1K
G. Piovi,22,Argentina,62,Argentinos Juniors,€400K,€2K
A. Robledo,19,Argentina,62,Chacarita Juniors,€425K,€1K
N. Lemus,28,Colombia,62,Envigado FC,€240K,€1K
R. Quiñones,22,Colombia,62,Atletico Nacional Medellin,€525K,€1K
S. Anchoverri,26,Argentina,62,Bahía Blanca,€260K,€2K
J. Sánchez,26,Argentina,62,Atlético Bucaramanga,€375K,€1K
Carlinhos,22,Brazil,62,FC Lugano,€400K,€2K
D. Sirella,29,Chile,62,CD Palestino,€230K,€1K
N. Schiappacasse,18,Uruguay,62,Atlético Madrid,€625K,€5K
N. Delgadillo,19,Argentina,62,Vélez Sarsfield,€650K,€2K
J. Suescún,26,Colombia,62,Águilas Doradas,€375K,€1K
N. Pantaleone,24,Argentina,62,Bahía Blanca,€350K,€2K
L. Álvarez,22,Argentina,62,Independiente,€350K,€3K
N. Albarracín,24,Uruguay,62,CD Lugo,€425K,€2K
O. Cabezas,20,Colombia,62,Patriotas Boyacá FC,€450K,€1K
F. Ávila,23,Colombia,62,Tigres FC,€425K,€1K
D. Opazo,20,Argentina,62,Newell's Old Boys,€500K,€3K
D. Gómez,28,Colombia,62,Tigres FC,€300K,€1K
Thio Rolim,33,Brazil,62,Atlético Clube Goianiense,€180K,€3K
M. Cavallotti,32,Argentina,62,Argentinos Juniors,€170K,€2K
F. Cobos,24,Argentina,62,Godoy Cruz,€350K,€2K
R. Contreras,21,Argentina,62,Arsenal de Sarandí,€550K,€2K
F. Sierralta,20,Chile,62,Parma,€600K,€4K
L. Escorcia,20,Colombia,62,Jaguares Fútbol Club,€400K,€1K
J. Aguirre,26,Uruguay,62,La Equidad,€325K,€1K
J. Ramírez,29,Colombia,62,CD Once Caldas Manizales,€270K,€1K
Mateus,22,Brazil,62,Omiya Ardija,€450K,€1K
E. Rito,21,Venezuela,62,Patriotas Boyacá FC,€425K,€1K
D. Gómez,29,Colombia,62,CD Once Caldas Manizales,€230K,€1K
E. Agüero,22,Argentina,62,San Martín de San Juan,€475K,€2K
Bruno,23,Brazil,62,LASK Linz,€425K,€3K
Ronaldo,23,Brazil,62,Ohod Club,€375K,€3K
J. Arrieta,26,Colombia,62,Jaguares Fútbol Club,€375K,€1K
J. Ibáñez,20,Argentina,62,Arsenal de Sarandí,€500K,€2K
R. Spinaci,24,Argentina,62,Club Atlético Tigre,€350K,€2K
L. Jeréz Silva,28,Argentina,62,Defensa y Justicia,€280K,€3K
M. Gómez,20,Colombia,62,Envigado FC,€675K,€1K
E. Goldero,33,Chile,62,Club de Deportes Temuco,€180K,€1K
M. Ballini,28,Argentina,62,Atlético Tucumán,€250K,€2K
P. Grazziani,22,Colombia,62,Alianza Petrolera,€325K,€1K
J. Ángulo,21,Colombia,62,Asociacion Deportivo Cali,€425K,€1K
J. Leyton,26,Colombia,62,Tigres FC,€260K,€1K
E. Ramírez,20,Argentina,62,Gimnasia y Esgrima La Plata,€550K,€3K
F. Flórez,24,Colombia,62,Alianza Petrolera,€375K,€1K
E. Amor,22,Argentina,62,Vélez Sarsfield,€450K,€2K
S. Salcedo,19,Paraguay,62,Club Atlético Huracán,€350K,€1K
E. Purita,20,Argentina,62,Arsenal de Sarandí,€675K,€3K
J. Villalba,18,Paraguay,62,Borussia Mönchengladbach,€625K,€4K
G. Rehak,24,Argentina,62,Independiente,€325K,€2K
J. Ledesma,24,Argentina,62,Rosario Central,€290K,€2K
T. Chancalay,18,Argentina,62,Colon de Santa Fe,€625K,€2K
F. Quiroz,19,Argentina,62,Colon de Santa Fe,€450K,€1K
S. Velázquez,26,Argentina,62,Arsenal de Sarandí,€350K,€2K
J. Báez,22,Uruguay,62,Pescara,€550K,€9K
S. Olivares,25,Argentina,62,Godoy Cruz,€350K,€2K
E. Ruiz,19,Colombia,62,La Equidad,€525K,€1K
F. Altamirano,21,Argentina,62,Banfield,€475K,€2K
Lucas Sotero,26,Brazil,62,Corporación Club Deportivo Tuluá,€375K,€1K
J. Mosquera,20,Colombia,62,Envigado FC,€475K,€1K
Marcus Vinícius,33,Brazil,62,Arka Gdynia,€180K,€2K
C. Montano,25,Colombia,62,Port Vale,€350K,€3K
R. Palermo,20,Argentina,62,Arsenal de Sarandí,€500K,€2K
M. Torres,19,Argentina,62,Talleres de Cordoba,€650K,€3K
G. Montiel,20,Argentina,62,River Plate,€600K,€3K
A. Dávila,18,Uruguay,62,Real Sociedad,€625K,€3K
C. Cermeño,21,Venezuela,62,FC Dallas,€450K,€1K
F. Núñez,21,Argentina,62,Godoy Cruz,€525K,€2K
E. Maidana,29,Argentina,62,Incheon United FC,€300K,€2K
S. Macías,21,Colombia,62,Independiente Medellín,€450K,€1K
Leandro Pestanha,33,Brazil,62,Avaí Futebol Clube,€150K,€2K
J. Betancur,25,Colombia,62,Envigado FC,€350K,€1K
E. Segura,20,Colombia,62,Atlético Huila,€600K,€1K
G. Berterame,18,Argentina,62,San Lorenzo de Almagro,€625K,€3K
F. Falcone,27,Argentina,62,CD Aves,€325K,€3K
Rafael Broetto,26,Brazil,62,CS Marítimo,€250K,€2K
L. González,26,Venezuela,62,FC Dallas,€375K,€2K
Rodrigo Vuarte,29,Brazil,62,Vitória,€230K,€3K
S. Ayala,21,Colombia,62,CD Los Millionarios Bogota,€450K,€1K
M. Berrío,20,Colombia,62,Atlético Huila,€600K,€1K
E. Valencia,20,Colombia,62,Independiente Medellín,€675K,€1K
Marlinho,23,Brazil,62,Aalesunds FK,€450K,€1K
Y. Hurtado,20,Colombia,62,Alianza Petrolera,€425K,€1K
B. Córdoba,24,Colombia,62,Deportes Tolima,€400K,€1K
M. Rivadero,24,Argentina,62,Belgrano de Córdoba,€400K,€2K
W. Boyacá,27,Colombia,62,La Equidad,€280K,€1K
F. Vietto,19,Argentina,62,Racing Club de Avellaneda,€650K,€2K
P. Magnín,27,Argentina,62,San Martín de San Juan,€350K,€2K
F. Barboza,20,Argentina,62,Argentinos Juniors,€550K,€2K
F. Carvalho,23,Uruguay,62,Malmö FF,€375K,€1K
C. Ramírez,22,Argentina,62,Talleres de Cordoba,€475K,€3K
A. Díaz,28,Colombia,62,Atlético Bucaramanga,€240K,€1K
Ramón,26,Brazil,61,SønderjyskE,€240K,€3K
S. Román,22,Colombia,61,CD Once Caldas Manizales,€290K,€1K
W. Bracamonte,19,Argentina,61,Unión de Santa Fe,€425K,€2K
M. Briggs,26,Guyana,61,Chesterfield,€250K,€3K
E. Rodríguez,26,Argentina,61,Club Atlético Tigre,€300K,€3K
F. Boló,23,Argentina,61,Atlético Huila,€375K,€1K
J. Sagredo,23,Bolivia,61,,€0,€0.00
G. Álvarez,25,Bolivia,61,,€0,€0.00
P. Silva Torrejón,20,Argentina,61,Bahía Blanca,€325K,€3K
D. Ceter,19,Colombia,61,Independiente Santa Fe,€550K,€1K
E. Rueda,21,Argentina,61,Argentinos Juniors,€375K,€2K
A. Maldonado,19,Argentina,61,Banfield,€500K,€2K
J. Valencia,19,Colombia,61,Bologna,€525K,€5K
N. Roa,23,Colombia,61,Tigres FC,€400K,€1K
C. Lasso,29,Colombia,61,Tigres FC,€200K,€1K
Luiz Felipe,20,Brazil,61,Lazio,€500K,€6K
F. Banega,20,Argentina,61,San Martín de San Juan,€450K,€3K
R. Migone,21,Argentina,61,Club Atlético Patronato,€450K,€3K
B. Cufré,20,Argentina,61,Vélez Sarsfield,€500K,€2K
Rômulo,25,Brazil,61,Hammarby IF,€325K,€1K
E. Beltramone,18,Argentina,61,Talleres de Cordoba,€525K,€2K
N. Pelaitay,24,Argentina,61,San Martín de San Juan,€290K,€2K
J. Iglesias,28,Uruguay,61,Clermont Foot 63,€250K,€2K
C. Báez,27,Paraguay,61,Godoy Cruz,€250K,€3K
I. Protti,22,Argentina,61,Chacarita Juniors,€350K,€3K
F. Olivera,22,Uruguay,61,CD Tenerife,€350K,€2K
F. Lenci,33,Argentina,61,Argentinos Juniors,€160K,€3K
V. De Marco,24,Argentina,61,Lech Poznań,€300K,€2K
L. De Bórtoli,28,Argentina,61,Temperley,€200K,€2K
Roni,22,Brazil,61,Albirex Niigata,€350K,€1K
E. Ozuna,21,Argentina,61,Temperley,€425K,€3K
A. Fontana,21,Argentina,61,Banfield,€425K,€3K
E. Ojeda,19,Argentina,61,Rosario Central,€525K,€2K
D. Bejarano,23,Bolivia,61,,€0,€0.00
J. Álvarez,21,Argentina,61,Banfield,€375K,€2K
M. Sosa,21,Argentina,61,Defensa y Justicia,€375K,€2K
F. Garcés,17,Argentina,61,Colon de Santa Fe,€350K,€1K
W. Mena,29,Colombia,61,Tigres FC,€250K,€1K
J. Quintero,20,Ecuador,61,FC Rostov,€550K,€5K
M. Osores,20,Argentina,61,Atlético Tucumán,€350K,€2K
Flavio,21,Brazil,61,Boavista FC,€350K,€1K
M. Zaracho,19,Argentina,61,Racing Club de Avellaneda,€550K,€2K
F. Castillo,27,Colombia,61,Jaguares Fútbol Club,€230K,€1K
D. Arboleda,22,Colombia,61,Patriotas Boyacá FC,€375K,€1K
L. Amarilla,21,Paraguay,61,Vélez Sarsfield,€400K,€3K
T. Sandoval,18,Argentina,61,Colon de Santa Fe,€525K,€2K
Bueno,21,Brazil,61,Kashima Antlers,€325K,€2K
Luan,21,Brazil,61,SK Sturm Graz,€350K,€3K
F. Barceló,24,Uruguay,61,San Martín de San Juan,€350K,€2K
S. Chacón,25,Argentina,61,San Martín de San Juan,€300K,€2K
Y. Bonnin,26,Argentina,61,Gimnasia y Esgrima La Plata,€220K,€2K
Vinícius,22,Brazil,61,Vegalta Sendai,€300K,€1K
M. González,23,Argentina,61,Rosario Central,€350K,€3K
G. Marigard,29,Guyana,61,US Quevilly-Rouen,€190K,€2K
J. Fierro,29,Bolivia,61,,€0,€0.00
L. Diaz,20,Colombia,61,CPD Junior Barranquilla,€550K,€1K
M. Ortíz,22,Argentina,61,Talleres de Cordoba,€400K,€3K
A. Peralta,28,Argentina,61,Club Atlético Patronato,€250K,€2K
M. Lovera,18,Argentina,61,Rosario Central,€525K,€2K
